GeneID,Name
LOC115926474,adhesion G-protein coupled receptor D1-like
LOC105445003,adhesion G-protein coupled receptor D1-like
LOC105442261,adhesion G-protein coupled receptor D1-like
LOC115926476,uncharacterized LOC115926476
LOC115926547,uncharacterized LOC115926547
LOC105442262,uncharacterized LOC105442262
LOC105445002,uncharacterized LOC105445002
LOC592789,RPA-interacting protein B
LOC592544,ecotropic viral integration site 5 protein homolog
LOC581517,ataxin-2-like protein
hectd4,HECT domain E3 ubiquitin protein ligase 4
LOC580235,E3 ubiquitin-protein ligase RNF185
LOC115926808,glycoprotein 3-alpha-L-fucosyltransferase A-like
LOC115926807,uncharacterized LOC115926807
LOC105439981,salivary glue protein Sgs-3-like
LOC105439980,uncharacterized LOC105439980
LOC105439978,uncharacterized LOC105439978
LOC115918147,uncharacterized LOC115918147
LOC115926548,uncharacterized LOC115926548
LOC115926549,uncharacterized LOC115926549
LOC115926550,uncharacterized LOC115926550
LOC105444236,carbohydrate sulfotransferase 11-like
LOC115926551,uncharacterized LOC115926551
LOC115926552,uncharacterized LOC115926552
LOC105443314,uncharacterized LOC105443314
LOC105442051,uncharacterized LOC105442051
LOC115926809,uncharacterized LOC115926809
LOC115926810,uncharacterized LOC115926810
LOC115918162,uncharacterized LOC115918162
LOC115926477,uncharacterized LOC115926477
LOC115926553,uncharacterized LOC115926553
LOC105441532,uncharacterized LOC105441532
LOC105441530,uncharacterized LOC105441530
LOC105441533,uncharacterized LOC105441533
LOC754307,solute carrier family 43 member 3
LOC105441531,solute carrier family 43 member 3-like
LOC115926478,muscarinic acetylcholine receptor M4-like
LOC115926811,uncharacterized LOC115926811
LOC115926479,G-protein coupled receptor moody-like
LOC115926480,G-protein coupled receptor moody-like
LOC579249,G-protein coupled receptor moody-like
LOC115926812,protein C12orf4 homolog
LOC115918838,protein C12orf4-like
LOC115926813,double C2-like domain-containing protein beta
LOC115926814,uncharacterized LOC115926814
LOC100891598,uncharacterized LOC100891598
LOC115926815,uncharacterized LOC115926815
LOC591890,GATOR complex protein DEPDC5
LOC115926481,protein dispatched homolog 1-like
LOC594618,GATOR complex protein DEPDC5
LOC115926554,uncharacterized LOC115926554
LOC105441424,plasminogen-like
LOC115926817,plasminogen-like
LOC105443113,uncharacterized LOC105443113
LOC594806,uncharacterized LOC594806
LOC592777,splicing factor ESS-2 homolog
LOC115926555,uncharacterized LOC115926555
LOC115926556,probable RING finger protein 207 homolog
LOC105443114,tripartite motif-containing protein 45-like
LOC115926482,tripartite motif-containing protein 45-like
LOC115926818,uncharacterized LOC115926818
LOC115926483,carboxypeptidase B-like
LOC582373,carboxypeptidase B
LOC115918839,uncharacterized LOC115918839
LOC576556,clathrin heavy chain
LOC754943,ubiquitin-conjugating enzyme E2 G1
LOC579190,ARF GTPase-activating protein GIT2
Mir4849,microRNA mir-4849
LOC576744,"alpha-2,8-sialyltransferase 8F-like"
LOC105440256,uncharacterized LOC105440256
LOC115926820,uncharacterized LOC115926820
LOC115926821,uncharacterized LOC115926821
zmat5,zinc finger matrin-type 5
LOC574861,matrix metalloproteinase-24
LOC115926485,leucine-zipper-like transcriptional regulator 1
LOC105441252,uncharacterized LOC105441252
LOC115926822,uncharacterized LOC115926822
lztr1,leucine zipper like transcription regulator 1
denr,density regulated re-initiation and release factor
acads,acyl-CoA dehydrogenase short chain
LOC100890685,uncharacterized LOC100890685
LOC105439113,tripartite motif-containing protein 2-like
ddx52,DExD-box helicase 52
LOC105442472,uncharacterized LOC105442472
ssrp1,structure specific recognition protein 1
LOC581572,uncharacterized LOC581572
LOC115926823,uncharacterized LOC115926823
LOC100891601,uncharacterized LOC100891601
slc43a2,solute carrier family 43 member 2
slc43a3,solute carrier family 43 member 3
LOC100890273,protein rolling stone
sart3,"spliceosome associated factor 3, U4/U6 recycling protein"
LOC105437854,adhesion G-protein coupled receptor D1-like
LOC586761,cilia- and flagella-associated protein 58
LOC115918805,uncharacterized LOC115918805
LOC115926557,uncharacterized LOC115926557
LOC115926486,adenosine receptor A3-like
LOC763539,trypsin-2
LOC115926825,RUS1 family protein C16orf58 homolog
LOC105442274,uncharacterized LOC105442274
LOC100893287,hydroxysqualene dehydroxylase
LOC115918840,uncharacterized LOC115918840
LOC100889286,solute carrier family 43 member 3
LOC578996,solute carrier family 43 member 3-like
LOC100890644,solute carrier family 43 member 3
LOC764354,uronyl 2-sulfotransferase
LOC587449,solute carrier family 43 member 3-like
LOC115926826,"lactosylceramide 1,3-N-acetyl-beta-D-glucosaminyltransferase-like"
LOC100888852,adhesion G-protein coupled receptor D1
LOC100890905,adenosine receptor A3-like
LOC100889227,trypsin-2
LOC590967,RUS1 family protein C16orf58 homolog
LOC115926487,uncharacterized protein K02A2.6-like
LOC115926827,hydroxysqualene dehydroxylase-like
LOC592399,uncharacterized LOC592399
LOC105443553,solute carrier family 43 member 3-like
LOC105440907,solute carrier family 43 member 3-like
LOC115918841,solute carrier family 43 member 3-like
LOC100890566,heparan sulfate 2-O-sulfotransferase 1
LOC115926828,uncharacterized LOC115926828
LOC115926829,"beta-1,3-galactosyltransferase 5-like"
srr,serine racemase
mnd1,meiotic nuclear divisions 1
LOC105445764,RING finger protein 207-like
LOC100893865,uncharacterized LOC100893865
LOC115926488,tripartite motif-containing protein 2-like
hr3l,hormone receptor 3-like
LOC115926830,uncharacterized LOC115926830
LOC755835,uncharacterized LOC755835
LOC767501,AP-1 complex subunit beta-1
Manually curated,NA
LOC105442321,toll-like receptor 3
drg1,developmentally regulated GTP binding protein 1
LOC100889723,uncharacterized LOC100889723
LOC105441963,tripartite motif-containing protein 45-like
LOC115926489,uncharacterized LOC115926489
LOC105439112,tripartite motif-containing protein 2-like
LOC115926832,uncharacterized LOC115926832
LOC115926490,RING finger protein 207-like
LOC105439111,tripartite motif-containing protein 59-like
LOC115926491,uncharacterized LOC115926491
LOC105446547,tripartite motif-containing protein 5-like
LOC100891938,RING finger protein 207-like
LOC105439114,tripartite motif-containing protein 45-like
LOC115926492,tripartite motif-containing protein 45-like
LOC115926833,tripartite motif-containing protein 2-like
LOC105441520,uncharacterized LOC105441520
LOC105440433,RING finger protein 207-like
LOC115926493,tripartite motif-containing protein 59-like
LOC115926362,formin-like protein 20
LOC115926494,E3 ubiquitin-protein ligase TRIM33-like
timm22,translocase of inner mitochondrial membrane 22
LOC100893043,5-hydroxytryptamine receptor 1-like
LOC754358,pathogen-related protein-like
LOC591813,iron-sulfur cluster co-chaperone protein HscB homolog
LOC115926834,uncharacterized LOC115926834
LOC591713,neurotrypsin-like
LOC105437122,uncharacterized LOC105437122
LOC115926836,uncharacterized LOC115926836
LOC115926495,uncharacterized protein K02A2.6-like
LOC115926835,uncharacterized LOC115926835
LOC105438058,uncharacterized LOC105438058
LOC105446548,pulmonary surfactant-associated protein A-like
LOC575501,glutathione hydrolase 1 proenzyme
LOC100894060,troponin C
LOC575450,mediator of RNA polymerase II transcription subunit 13
LOC100888055,uncharacterized LOC100888055
b3glct,beta 3-glucosyltransferase
LOC586687,histone-lysine N-methyltransferase SETD1B-A
LOC764650,dentin sialophosphoprotein
por,cytochrome p450 oxidoreductase
septin2,septin 2
trmt44,tRNA methyltransferase 44 homolog
rpl6,ribosomal protein L6
LOC105444538,trichohyalin-like
abcc10a,ATP binding cassette subfamily C member 10
fbxo39,F-box protein 39
c11orf54,chromosome 11 open reading frame 54
LOC757026,cytochrome P450 2U1
LOC574874,cytochrome P450 2J6
LOC574808,TNF receptor-associated factor 4
LOC574747,synaptic vesicular amine transporter-like
LOC115926496,RING finger protein 207-like
LOC105443700,E3 ubiquitin-protein ligase TRIM33-like
LOC105439125,tripartite motif-containing protein 45-like
LOC579154,ubiquitin carboxyl-terminal hydrolase 32
phox2al,paired like homeobox 2A-like
dmbx1l,diencephalon/mesencephalon homeobox 1-like
LOC578568,thrombospondin type-1 domain-containing protein 4
LOC105444534,uncharacterized LOC105444534
LOC586893,uncharacterized LOC586893
LOC105440655,toll-like receptor 4
LOC115926839,uncharacterized LOC115926839
LOC115926840,uncharacterized LOC115926840
LOC115926841,uncharacterized LOC115926841
LOC115926838,uncharacterized LOC115926838
LOC115926842,uncharacterized LOC115926842
LOC100893407,wiskott-Aldrich syndrome protein homolog 1
LOC590448,uncharacterized LOC590448
dph1,diphthamide biosynthesis 1
suds3,"SDS3 homolog, SIN3A corepressor complex component"
thoc5,THO complex 5
kiaa0100,KIAA0100
upb1,beta-ureidopropionase 1
kiaa2013,KIAA2013
xbp1l,X-box binding protein 1-like
prkrip1,PRKR interacting protein 1
ppp1cal,protein phosphatase 1 catalytic subunit alpha-like
LOC588874,trithorax group protein osa
mrps23,mitochondrial ribosomal protein S23
smim14,small integral membrane protein 14
LOC754498,bolA-like protein 2
LOC115926498,toll-like receptor 4
LOC115926560,toll-like receptor 4
LOC754483,toll-like receptor 13
LOC582183,"glutamate receptor ionotropic, kainate 2-like"
LOC582144,myeloperoxidase
LOC592143,copper-transporting ATPase 2
LOC115926844,uncharacterized LOC115926844
LOC105444401,netrin receptor UNC5B-a-like
LOC763307,uncharacterized LOC763307
LOC763319,"A-kinase anchor protein 1, mitochondrial"
LOC594031,serine/threonine-protein kinase unc-51
miox,myo-inositol oxygenase
LOC763357,integral membrane protein DGCR2/IDD
pxmp2,peroxisomal membrane protein 2
LOC584224,serine/arginine repetitive matrix protein 2
LOC584206,leucine-rich repeat-containing protein 74B
LOC105444355,uncharacterized LOC105444355
svop,SV2 related protein
LOC115926845,uncharacterized LOC115926845
LOC105445957,uncharacterized LOC105445957
LOC115926846,uncharacterized LOC115926846
LOC583196,cholecystokinin receptor type A
LOC579636,uncharacterized protein YMR196W
ift22,intraflagellar transport 22
LOC585777,72 kDa type IV collagenase
vmp1,vacuole membrane protein 1
LOC115926847,uncharacterized LOC115926847
LOC585740,uncharacterized LOC585740
LOC583929,"proline dehydrogenase 1, mitochondrial"
LOC115926848,E3 ubiquitin-protein ligase TRIM71-like
LOC100888682,E3 ubiquitin-protein ligase TRIM56-like
LOC100888049,protein moonraker
LOC105444152,uncharacterized LOC105444152
LOC591139,uncharacterized LOC591139
tmem199,transmembrane protein 199
LOC115926850,uncharacterized LOC115926850
LOC115926851,uncharacterized LOC115926851
poldip2,DNA polymerase delta interacting protein 2
LOC115926852,uncharacterized LOC115926852
LOC586976,uncharacterized LOC586976
LOC592687,"dynein light chain LC6, flagellar outer arm"
LOC592722,"dynein light chain 2, cytoplasmic"
LOC105444560,macrophage migration inhibitory factor-like
LOC762494,macrophage migration inhibitory factor
timm10,translocase of inner mitochondrial membrane 10
trafd1,TRAF-type zinc finger domain containing 1
LOC592814,glutathione hydrolase 1 proenzyme
smpd4,sphingomyelin phosphodiesterase 4
LOC115926854,uncharacterized LOC115926854
LOC105438750,IgGFc-binding protein-like
LOC115926855,alpha-tectorin-like
LOC115926561,uncharacterized LOC115926561
LOC115926499,fibropellin-1-like
LOC115926501,alpha-tectorin-like
zan,zonadhesin (gene/pseudogene)
LOC115926502,zonadhesin-like
LOC115926856,uncharacterized LOC115926856
LOC115926503,IgGFc-binding protein-like
LOC762415,IgGFc-binding protein
Mir2006,microRNA mir-2006
LOC100891411,E3 ubiquitin-protein ligase TRIM33
LOC105447376,uncharacterized LOC105447376
LOC105447375,uncharacterized LOC105447375
LOC115926504,uncharacterized LOC115926504
LOC115926505,uncharacterized protein K02A2.6-like
LOC115926506,uncharacterized protein K02A2.6-like
LOC105437858,uncharacterized LOC105437858
LOC115926857,uncharacterized LOC115926857
LOC115926507,uncharacterized LOC115926507
LOC100893121,uncharacterized LOC100893121
prodh2,proline dehydrogenase 2
LOC576767,cytosolic arginine sensor for mTORC1 subunit 2
LOC586216,unconventional myosin-XVIIIa-like
LOC588253,unconventional myosin-XVIIIa
LOC577813,adenosine receptor A2b-like
LOC115926562,uncharacterized LOC115926562
LOC115926858,uncharacterized LOC115926858
LOC100891484,uncharacterized LOC100891484
LOC115926859,uncharacterized LOC115926859
LOC115926860,probable Werner syndrome ATP-dependent helicase homolog 1
LOC575532,coiled-coil domain-containing protein 62
dhrs13,dehydrogenase/reductase 13
LOC589150,INO80 complex subunit E
LOC589172,uncharacterized LOC589172
LOC115918845,putative defense protein 1
LOC100888542,putative defense protein 3
LOC115926563,fibropellin-3-like
LOC105443680,fibropellin-1-like
LOC105439988,hyalin-like
LOC105440887,fibropellin-1-like
LOC105440888,putative defense protein Hdd11-like
LOC100891775,fibropellin-1
LOC115926508,adhesion G-protein coupled receptor G6-like
LOC105439396,adhesion G protein-coupled receptor E3-like
LOC115926509,"sushi, nidogen and EGF-like domain-containing protein 1"
LOC105439394,probable serine/threonine-protein kinase clkA
LOC105439987,adhesion G-protein coupled receptor G6-like
LOC115926510,latent-transforming growth factor beta-binding protein 2-like
LOC105439990,uncharacterized LOC105439990
LOC764806,integumentary mucin A.1
LOC115926564,uncharacterized LOC115926564
LOC115926565,uncharacterized LOC115926565
LOC115926511,putative defense protein 2
LOC100892133,neurogenic locus notch homolog protein 1
LOC105440969,fibropellin-1-like
LOC115926861,fibropellin-3-like
LOC105437835,delta-like protein C
noc4l,nucleolar complex associated 4 homolog
limk2,LIM domain kinase 2
rpusd4,RNA pseudouridine synthase D4
anapc7,anaphase promoting complex subunit 7
LOC115926864,uncharacterized LOC115926864
LOC764232,protein CutA homolog
LOC588031,organic cation transporter protein
LOC585536,organic cation transporter protein
LOC585558,ras-related protein RIC1
LOC594261,L-serine dehydratase/L-threonine deaminase
LOC100888669,uncharacterized LOC100888669
asphd2,aspartate beta-hydroxylase domain containing 2
LOC100888546,plectin
LOC756453,xanthine dehydrogenase/oxidase
LOC589950,cytochrome P450 2J2-like
LOC583487,probable G-protein coupled receptor No18
LOC115926867,muscarinic acetylcholine receptor M5-like
rsrc2,arginine and serine rich coiled-coil 2
LOC585019,TLC domain-containing protein 2-like
lrrc43,leucine rich repeat containing 43
LOC100891343,cell wall protein DAN4
LOC105443658,transmembrane protein 134-like
LOC577535,deleted in malignant brain tumors 1 protein-like
LOC100888469,calpain-A
LOC115926869,uncharacterized LOC115926869
LOC590446,B-cell CLL/lymphoma 7 protein family member B
rogdi,rogdi atypical leucine zipper
ankub1,ankyrin repeat and ubiquitin domain containing 1
LOC587152,neuropilin-1
LOC105436764,uncharacterized LOC105436764
LOC587535,neuropilin-1
LOC594562,uncharacterized LOC594562
LOC115926512,lactadherin-like
LOC753543,lactadherin-like
LOC584378,neuropilin-1
LOC756501,uncharacterized LOC756501
LOC115926870,uncharacterized LOC115926870
LOC594558,lactadherin
LOC115926514,lactadherin-like
LOC105441769,uncharacterized protein K02A2.6-like
LOC115926871,uncharacterized LOC115926871
LOC115926872,uncharacterized LOC115926872
LOC115926515,lactadherin-like
LOC105443188,uncharacterized LOC105443188
LOC115926516,lactadherin-like
LOC578661,lactadherin
LOC593195,lactadherin-like
LOC583765,retinoschisin
LOC583708,fibropellin-1
LOC754732,fibropellin-1
LOC105437707,uncharacterized LOC105437707
LOC100890023,galactosylceramide sulfotransferase
LOC105445410,"rRNA methyltransferase 1, mitochondrial-like"
LOC100891206,uncharacterized LOC100891206
glod4,glyoxalase domain containing 4
LOC590842,coiled-coil domain-containing protein 63-like
LOC100893538,uncharacterized LOC100893538
LOC115926873,uncharacterized LOC115926873
LOC763558,heparanase
LOC576030,phospholipid phosphatase 3
LOC583930,leucine-rich repeat-containing protein 4
LOC575397,peroxisomal sarcosine oxidase-like
LOC593952,peroxisomal sarcosine oxidase
LOC105446717,trace amine-associated receptor 1-like
LOC575764,ribosomal protein S6 kinase beta-1
LOC575695,tryparedoxin
LOC589568,nucleoredoxin
wsb1,WD repeat and SOCS box containing 1
LOC583858,asialoglycoprotein receptor 2-like
LOC583832,"sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1"
LOC115926875,"sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1-like"
LOC105445967,septin-2-like
LOC583391,GAS2-like protein 2
LOC115926876,GAS2-like protein pickled eggs
LOC583423,eIF-2-alpha kinase activator GCN1
LOC100888005,uncharacterized LOC100888005
LOC115926878,"complement component 1 Q subcomponent-binding protein, mitochondrial-like"
LOC115918846,WSC domain-containing protein 2-like
pxn,paxillin
LOC115926879,TNF receptor-associated factor 4-like
LOC115926518,paraneoplastic antigen Ma3 homolog
LOC115926880,uncharacterized LOC115926880
LOC115926519,uncharacterized LOC115926519
LOC105445448,macrophage mannose receptor 1-like
LOC115926881,uncharacterized LOC115926881
LOC115926520,uncharacterized LOC115926520
LOC105444245,uncharacterized LOC105444245
LOC105442671,uncharacterized LOC105442671
LOC105442672,uncharacterized LOC105442672
LOC105444246,uncharacterized LOC105444246
LOC105436437,stromelysin-3-like
LOC583211,stromelysin-3-like
LOC115926882,"39S ribosomal protein L16, mitochondrial-like"
LOC100892573,probable RING finger protein 207 homolog
LOC100891687,E3 ubiquitin-protein ligase TRIM56
LOC115926522,uncharacterized LOC115926522
LOC100890682,E3 ubiquitin-protein ligase TRIM33
LOC115926523,E3 ubiquitin-protein ligase TRIM56-like
LOC115926524,E3 ubiquitin-protein ligase Midline-1-like
LOC115926525,E3 ubiquitin-protein ligase TRIM56-like
LOC115926526,E3 ubiquitin-protein ligase TRIM56-like
LOC115926527,E3 ubiquitin-protein ligase TRIM56-like
LOC105439503,tripartite motif-containing protein 2-like
LOC756725,5-hydroxytryptamine receptor 1A-like
LOC756734,neurofibromin
LOC756740,uncharacterized LOC756740
LOC115926883,"ADP-ribose pyrophosphatase, mitochondrial-like"
LOC580739,RNA-binding protein cabeza
Mir5993,microRNA mir-5993
LOC105442707,uncharacterized LOC105442707
LOC115926528,DNA repair protein XRCC1-like
LOC115926567,chromatin target of PRMT1 protein-like
LOC115926884,deoxynucleotidyltransferase terminal-interacting protein 1-like
LOC586407,transmembrane emp24 domain-containing protein 2
LOC100888616,protein strawberry notch homolog 1
LOC105444945,uncharacterized LOC105444945
LOC115926886,uncharacterized LOC115926886
LOC115918802,EMI domain-containing protein 1-like
LOC115926887,uncharacterized LOC115926887
LOC115926888,carboxypeptidase B-like
LOC580915,carboxypeptidase B
LOC115926889,proline-rich protein 11-like
LOC115926890,spindle and kinetochore-associated protein 2-like
LOC115926891,RE1-silencing transcription factor-like
LOC578449,sodium-dependent alanine transporter 3
LOC585965,uncharacterized LOC585965
LOC115918848,protein HGH1 homolog
LOC588383,"serine/threonine-protein phosphatase PGAM5, mitochondrial"
LOC588405,mediator of RNA polymerase II transcription subunit 19
LOC115918849,histone-lysine N-methyltransferase SETD1B-like
LOC115926892,uncharacterized LOC115926892
LOC591435,pescadillo
LOC586058,sodium-dependent serotonin transporter
LOC115926893,sodium-dependent dopamine transporter-like
LOC115918803,RING-type E3 ubiquitin-protein ligase PPIL2-like
LOC115926529,uncharacterized LOC115926529
LOC105441458,uncharacterized LOC105441458
LOC115927553,uncharacterized LOC115927553
LOC105442320,uncharacterized LOC105442320
LOC578854,gastrula zinc finger protein XlCGF57.1
LOC105447188,nipped-B-like protein
LOC115927350,jacalin-related lectin 34-like
LOC115927136,uncharacterized LOC115927136
LOC115927134,uncharacterized LOC115927134
LOC115927135,uncharacterized LOC115927135
LOC105441634,uncharacterized LOC105441634
LOC115927137,uncharacterized LOC115927137
LOC115927138,uncharacterized LOC115927138
LOC115927351,uncharacterized LOC115927351
LOC115927139,uncharacterized LOC115927139
LOC115927142,uncharacterized LOC115927142
LOC115918853,uncharacterized LOC115918853
LOC115927352,vicilin-like seed storage protein At2g18540
LOC574698,uncharacterized LOC574698
LOC115927145,uncharacterized LOC115927145
tetrakcng,tetrameric potassium-selective cyclic nucleotide gated channel
LOC105443038,calponin homology domain-containing protein DDB_G0272472-like
LOC105443037,pneumococcal serine-rich repeat protein-like
LOC105443036,putative nuclease HARBI1
LOC115927147,uncharacterized LOC115927147
LOC115927148,putative nuclease HARBI1
LOC115927357,uncharacterized LOC115927357
LOC115927149,uncharacterized LOC115927149
LOC115927150,uncharacterized LOC115927150
LOC115927359,ankyrin repeat domain-containing protein 50-like
LOC115927151,uncharacterized LOC115927151
LOC115927152,uncharacterized LOC115927152
LOC105447171,uncharacterized LOC105447171
LOC115927158,uncharacterized LOC115927158
LOC115927362,uncharacterized protein K02A2.6-like
LOC100889065,trichohyalin
LOC115927364,uncharacterized LOC115927364
LOC115918855,uncharacterized LOC115918855
LOC115917877,uncharacterized LOC115917877
LOC105438059,uncharacterized LOC105438059
LOC756355,kinesin-like protein KIF27
LOC105446847,uncharacterized LOC105446847
LOC105439053,uncharacterized LOC105439053
LOC105439036,uncharacterized LOC105439036
LOC105443156,monocarboxylate transporter 12-like
LOC594647,von Hippel-Lindau tumor suppressor homolog
pxmp4,peroxisomal membrane protein 4
LOC100890397,uncharacterized LOC100890397
tada3,transcriptional adaptor 3
pigv,phosphatidylinositol glycan anchor biosynthesis class V
LOC100890171,uncharacterized LOC100890171
LOC100891602,uncharacterized LOC100891602
LOC115927164,gastrula zinc finger protein XlCGF57.1-like
LOC578556,kinesin-like protein KIF27
LOC105438725,uncharacterized LOC105438725
LOC115927165,uncharacterized LOC115927165
LOC115927166,uncharacterized LOC115927166
LOC105446460,uncharacterized LOC105446460
LOC100892130,monocarboxylate transporter 12
LOC115927167,uncharacterized LOC115927167
LOC105446844,uncharacterized LOC105446844
LOC115927391,uncharacterized LOC115927391
LOC115927168,uncharacterized LOC115927168
LOC115927169,uncharacterized LOC115927169
LOC105441765,tripartite motif-containing protein 34-like
LOC586910,putative nuclease HARBI1
LOC105445958,uncharacterized LOC105445958
LOC115927401,uncharacterized protein K02A2.6-like
LOC593361,"peptide chain release factor 1-like, mitochondrial"
LOC575618,dynamin-binding protein
LOC115918857,resistance to inhibitors of cholinesterase protein 3-like
LOC115918858,ADP-ribosylation factor 6
LOC105438403,uncharacterized LOC105438403
LOC105438408,uncharacterized LOC105438408
LOC100892237,uncharacterized LOC100892237
LOC115927171,uncharacterized LOC115927171
LOC105436936,uncharacterized LOC105436936
LOC574889,adhesion G-protein coupled receptor G2-like
LOC100893223,uncharacterized LOC100893223
LOC115927409,netrin receptor UNC5B-like
LOC115927146,uncharacterized LOC115927146
LOC753666,uncharacterized LOC753666
LOC115927411,proline-rich protein HaeIII subfamily 1-like
LOC105442333,uncharacterized LOC105442333
LOC115927172,uncharacterized LOC115927172
LOC105441762,uncharacterized LOC105441762
LOC100888328,uncharacterized LOC100888328
LOC105440885,uncharacterized LOC105440885
LOC115927414,uncharacterized LOC115927414
LOC589052,"peptide chain release factor 1-like, mitochondrial"
LOC587953,dynamin-binding protein
LOC591780,resistance to inhibitors of cholinesterase protein 3
LOC591755,ADP-ribosylation factor 6
LOC115927173,uncharacterized LOC115927173
LOC115927415,uncharacterized LOC115927415
LOC115927174,uncharacterized LOC115927174
LOC115927416,putative uncharacterized protein DDB_G0275629
LOC115927554,uncharacterized LOC115927554
LOC105440972,uncharacterized LOC105440972
LOC115927175,putative nuclease HARBI1
LOC105440973,uncharacterized LOC105440973
LOC100890788,uncharacterized LOC100890788
LOC115927176,uncharacterized LOC115927176
LOC100890702,uncharacterized LOC100890702
LOC100888832,uncharacterized LOC100888832
LOC115927555,uncharacterized LOC115927555
LOC115927418,uncharacterized LOC115927418
LOC115927177,uncharacterized LOC115927177
LOC115927178,uncharacterized LOC115927178
LOC105446817,probable serine/threonine-protein kinase roco11
LOC115927179,uncharacterized LOC115927179
LOC100893246,uncharacterized LOC100893246
LOC105438638,proline-rich protein HaeIII subfamily 1-like
LOC105438637,probable serine/threonine-protein kinase roco11
LOC115927180,uncharacterized LOC115927180
LOC105440104,uncharacterized LOC105440104
LOC115927423,uncharacterized LOC115927423
LOC105446664,uncharacterized LOC105446664
LOC763809,G-protein coupled receptor moody-like
LOC584637,galectin-3-binding protein B
LOC105438324,microfibril-associated glycoprotein 4-like
LOC115927813,U6 spliceosomal RNA
LOC100892353,zinc finger RNA-binding protein 2
LOC115927181,uncharacterized LOC115927181
LOC587208,kinesin-II 95 kDa subunit
LOC115927812,U6 spliceosomal RNA
slc16a12.4,"solute carrier family 16 member 12, gene 4"
mybb,myb-related protein b
LOC115927426,ankyrin repeat domain-containing protein 50-like
LOC100893173,uncharacterized LOC100893173
LOC105447559,uncharacterized LOC105447559
LOC100892459,protein sidekick-2-like
LOC105440677,uncharacterized LOC105440677
LOC105447032,angiopoietin-1 receptor-like
LOC105447029,uncharacterized LOC105447029
LOC105447033,tyrosine-protein kinase receptor Tie-2-like
LOC115927427,neogenin-like
LOC589533,neogenin
LOC115927087,uncharacterized LOC115927087
gabbr2,gamma-aminobutyric acid type B receptor subunit 2
LOC115927183,uncharacterized LOC115927183
LOC115918860,uncharacterized LOC115918860
LOC115918861,uncharacterized LOC115918861
trmt12,tRNA methyltransferase 12 homolog
LOC105441498,proline-rich transmembrane protein 1-like
LOC100889429,proline-rich transmembrane protein 1
LOC100891164,proline-rich transmembrane protein 1
LOC115927184,uncharacterized LOC115927184
LOC577012,hyalin
LOC105445579,hyalin
LOC764724,proline-rich transmembrane protein 1
LOC115927185,proline-rich transmembrane protein 1-like
LOC115927188,uncharacterized LOC115927188
LOC115927186,uncharacterized LOC115927186
LOC105446967,calcium-binding protein P-like
LOC115927557,uncharacterized LOC115927557
LOC105439664,uncharacterized LOC105439664
LOC105442617,uncharacterized LOC105442617
idh1,isocitrate dehydrogenase (NADP(+)) 1
LOC105441691,uncharacterized LOC105441691
LOC115927189,uncharacterized LOC115927189
LOC115927558,shematrin-like protein 2
LOC755085,E3 ubiquitin-protein ligase LNX
LOC581771,sodium channel modifier 1-like
LOC105446808,ankyrin repeat domain-containing protein 50-like
LOC592217,uncharacterized LOC592217
LOC105444419,ankyrin repeat domain-containing protein 50-like
LOC105436946,uncharacterized LOC105436946
LOC115927559,ankyrin repeat domain-containing protein 50-like
LOC105441196,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like
LOC105446809,ankyrin repeat domain-containing protein 50-like
LOC105446804,ankyrin repeat domain-containing protein 50-like
LOC115927561,ankyrin repeat domain-containing protein 50-like
LOC105438764,ankyrin repeat domain-containing protein 29-like
LOC100890450,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like
LOC115927562,uncharacterized LOC115927562
LOC100890587,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like
LOC115927563,uncharacterized LOC115927563
LOC577492,ankyrin repeat domain-containing protein 50-like
LOC764549,"ankyrin repeat, PH and SEC7 domain containing protein secG-like"
LOC115927191,uncharacterized LOC115927191
LOC115927564,ankyrin repeat domain-containing protein 50-like
LOC755521,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like
LOC756822,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B-like
LOC115927565,serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A-like
LOC115927566,ankyrin repeat domain-containing protein 50-like
LOC105436948,uncharacterized LOC105436948
LOC105436949,ankyrin repeat domain-containing protein 50-like
LOC578974,ankyrin repeat domain-containing protein 50-like
LOC100890776,uncharacterized LOC100890776
LOC579034,transcriptional activator protein Pur-beta
LOC100890992,uncharacterized LOC100890992
tbc1d7,TBC1 domain family member 7
LOC115927192,uncharacterized LOC115927192
isyna1,inositol-3-phosphate synthase 1
LOC579000,glycine N-methyltransferase-like
LOC105438157,glycine N-methyltransferase-like
LOC115927194,histamine N-methyltransferase A-like
LOC579441,glycine N-methyltransferase
LOC580044,glycine N-methyltransferase
LOC105439109,glycine N-methyltransferase
LOC115927785,uncharacterized LOC115927785
LOC100888125,histamine N-methyltransferase
LOC105439110,monocarboxylate transporter 6-like
LOC752758,glycine N-methyltransferase
LOC589953,glycine N-methyltransferase
tbc1d2b,TBC1 domain family member 2B
LOC105446486,calmodulin-like
LOC105446487,uncharacterized LOC105446487
